id,c0_x,c0_y,c0_z,c1_x,c1_y,c1_z,c2_x,c2_y,c2_z,c3_x,c3_y,c3_z
65,-12.00099367328032,8.374999993669695,1.1750000063102206,-12.000991458899579,8.0249999936767,1.1750000062962107,-12.000993673255753,8.0249999936767,0.8250000063032156,-12.000995887636494,8.374999993669695,0.8250000063172254
66,-11.998991458899658,8.025000006330304,1.1749999936427469,-11.998993673280399,8.3750000063233,1.1749999936567568,-11.998995887636573,8.3750000063233,0.8249999936637615,-11.998993673255832,8.025000006330304,0.8249999936497517
67,-12.00099367328032,13.374999993669695,1.1750000063102206,-12.000991458899579,13.0249999936767,1.1750000062962107,-12.000993673255753,13.0249999936767,0.8250000063032156,-12.000995887636494,13.374999993669695,0.8250000063172254
68,-11.998991458899658,13.025000006330304,1.1749999936427469,-11.998993673280399,13.3750000063233,1.1749999936567568,-11.998995887636573,13.3750000063233,0.8249999936637615,-11.998993673255832,13.025000006330304,0.8249999936497517
69,-7.000993673280319,-1.625000006330305,1.1750000063102206,-7.000991458899578,-1.9750000063233,1.1750000062962107,-7.000993673255752,-1.9750000063233,0.8250000063032156,-7.000995887636493,-1.625000006330305,0.8250000063172254
70,-6.998991458899658,-1.9749999936696958,1.1749999936427469,-6.998993673280399,-1.6249999936767008,1.1749999936567568,-6.998995887636573,-1.6249999936767008,0.8249999936637615,-6.998993673255832,-1.9749999936696958,0.8249999936497517
71,-7.000993673280319,3.3749999936696953,1.1750000063102206,-7.000991458899578,3.0249999936767002,1.1750000062962107,-7.000993673255752,3.0249999936767007,0.8250000063032156,-7.000995887636493,3.3749999936696957,0.8250000063172254
72,-6.998991458899658,3.025000006330304,1.1749999936427469,-6.998993673280399,3.375000006323299,1.1749999936567568,-6.998995887636573,3.3750000063232997,0.8249999936637615,-6.998993673255832,3.0250000063303046,0.8249999936497517
73,-7.000993673280319,8.374999993669695,1.1750000063102206,-7.000991458899578,8.0249999936767,1.1750000062962107,-7.000993673255752,8.0249999936767,0.8250000063032156,-7.000995887636493,8.374999993669695,0.8250000063172254
74,-6.998991458899658,8.025000006330304,1.1749999936427469,-6.998993673280399,8.3750000063233,1.1749999936567568,-6.998995887636573,8.3750000063233,0.8249999936637615,-6.998993673255832,8.025000006330304,0.8249999936497517
75,-7.000993673280319,13.374999993669695,1.1750000063102206,-7.000991458899578,13.0249999936767,1.1750000062962107,-7.000993673255752,13.0249999936767,0.8250000063032156,-7.000995887636493,13.374999993669695,0.8250000063172254
76,-6.998991458899658,13.025000006330304,1.1749999936427469,-6.998993673280399,13.3750000063233,1.1749999936567568,-6.998995887636573,13.3750000063233,0.8249999936637615,-6.998993673255832,13.025000006330304,0.8249999936497517
77,-2.0009936732803193,-1.625000006330305,1.1750000063102206,-2.0009914588995787,-1.9750000063233,1.1750000062962107,-2.0009936732557523,-1.9750000063233,0.8250000063032156,-2.000995887636493,-1.625000006330305,0.8250000063172254
